X_dataobs_,State,Account_Length,Int_l_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_Calls,Eve_Mins,Eve_Calls,Night_Mins,Night_Calls,Intl_Mins,Intl_Calls,CustServ_Calls,Churn_,Assignments,DistancesToClusterCenter no.0,DistancesToClusterCenter no.1
3818,AZ,145,no,yes,10,190.7,100,177.7,114,167.3,100,12.8,2,0,FALSE,0,67.59743396,83.71995751
3819,NV,77,no,no,0,215.5,81,170.9,100,170.3,59,10.3,3,1,FALSE,0,64.73453381,103.9549965
3820,WV,99,no,yes,12,119.9,83,237.7,98,187.6,159,16.6,2,1,FALSE,1,128.3973264,72.55696405
3821,VT,106,yes,no,0,196.7,100,210.2,109,173.8,83,7.8,1,4,TRUE,0,46.00454338,68.25266549
3822,OK,32,no,no,0,230.7,122,204.7,134,142,86,8.7,3,2,FALSE,0,101.1114855,135.7676244
3823,RI,131,no,no,0,131.3,39,242.9,101,278.8,100,8.5,2,2,FALSE,1,146.7431043,111.1096614
3824,MA,100,no,no,0,167.2,100,141.2,87,251.3,76,6.1,6,3,FALSE,1,96.30964466,93.15266327
3825,OR,174,no,no,0,222.3,102,173.8,123,297.2,97,5.7,2,0,TRUE,0,125.3091011,154.7524225
3826,NY,98,no,no,0,198.6,92,349.4,99,221.7,83,7.3,6,2,TRUE,1,159.6644134,157.8497925
3827,ME,42,no,no,0,139.4,109,223.8,121,244.9,105,4.6,3,1,FALSE,1,117.6217858,79.15325724
3828,VA,99,no,no,0,130.4,121,219.9,103,84.1,85,9.8,3,2,FALSE,1,153.1980692,119.7091511
3829,DE,122,no,no,0,184.6,88,148.8,98,309.7,58,14.3,2,3,FALSE,0,133.5249773,141.9985118
3830,OH,4,yes,no,0,169.7,96,131.8,94,245.1,86,14.2,4,0,TRUE,1,135.6049011,134.7536517
3831,NY,119,no,no,0,153.2,131,116.6,85,218.5,74,10.1,5,1,FALSE,1,115.7716356,105.2198996
3832,MN,31,no,no,0,224.5,96,191.2,72,214.5,100,9.1,1,2,FALSE,0,77.30996874,116.5112401
3833,WV,114,no,no,0,247.8,95,255.1,98,224.1,105,9.5,6,1,TRUE,0,71.93810652,124.0141405
3834,MD,47,yes,no,0,177.1,104,217.4,97,191.8,131,9.7,5,2,FALSE,1,81.53656404,74.43426671
3835,GA,77,no,no,0,134.5,119,119.7,104,250.7,112,9.3,5,0,FALSE,1,130.303107,106.3766167
3836,WY,39,no,yes,38,201.8,66,200.1,87,173.7,112,9.5,3,0,FALSE,0,86.2638087,104.3086445
3837,WV,193,no,no,0,180.5,114,117.9,80,192.9,97,10.2,4,2,FALSE,0,129.7498854,138.7247258
3838,OH,103,no,yes,40,164.5,95,228.7,82,194.7,97,7.4,1,4,FALSE,1,77.62648924,51.676016
3839,AK,36,yes,yes,19,171.9,96,198.4,111,321.7,76,10.5,1,1,TRUE,1,149.2228283,144.8781532
3840,MT,149,no,no,0,244.2,83,262,72,144.5,113,7,4,1,FALSE,0,108.9586206,145.6588845
3841,IL,87,no,no,0,221.4,69,195.2,53,120.6,91,13.7,4,1,FALSE,0,99.89209535,129.9674722
3842,RI,1,no,no,0,241.5,114,195.2,94,201.6,93,14.1,3,3,FALSE,0,103.3565861,144.8467103
3843,WY,62,no,no,0,116.5,77,186.1,111,180.6,72,16.1,2,3,FALSE,1,121.5319083,64.46341981
3844,WA,112,no,no,0,158.1,107,181.5,101,200.3,126,8.3,7,1,FALSE,1,72.50842616,45.08205903
3845,CO,82,no,no,0,121.6,81,191.3,109,231.4,81,8.6,5,3,FALSE,1,111.2389329,51.53722678
3846,DC,86,no,no,0,178.3,94,264.4,74,284.6,109,15,2,0,FALSE,1,122.6312915,115.0525459
3847,OH,141,no,no,0,215.8,79,112.7,85,221.8,109,5.6,4,2,FALSE,0,98.11720251,134.2769016
3848,AL,55,no,yes,28,222.5,134,177.8,106,194.6,90,9.7,4,2,FALSE,0,63.89419513,108.4785961
3849,KY,127,no,no,0,264.5,75,179.2,91,141.9,93,8,1,1,FALSE,0,83.54941984,147.5974628
3850,IA,82,no,yes,23,123.7,93,139.1,74,174.5,118,10.6,2,1,FALSE,1,123.2405873,83.91361096
3851,OH,69,no,no,0,244.8,76,77.2,100,222.8,102,10,3,0,FALSE,0,127.9943089,174.3578503
3852,MD,131,no,no,0,212.8,108,212,115,235.9,96,9.8,11,0,FALSE,0,54.34840538,91.57767541
3853,HI,87,no,no,0,297.4,63,118.4,108,242.3,72,11,2,2,TRUE,0,124.8073684,193.8440846
3854,WV,63,no,no,0,147.8,95,201.4,72,154.9,118,8.6,8,1,FALSE,1,102.0519183,68.51524338
3855,SD,124,yes,yes,29,187.1,75,148.5,142,214.4,124,5.5,7,2,FALSE,0,86.81649093,100.5451641
3856,NY,148,no,no,0,236.5,84,236,95,228.6,124,8.3,6,2,FALSE,0,76.70252533,121.3996291
3857,ID,68,no,no,0,186.5,108,190.2,107,187.8,103,11,5,1,FALSE,0,52.38792177,63.09385623
3858,TX,72,yes,no,0,286.1,101,306.1,94,232.8,89,10.3,1,4,TRUE,0,136.4657476,184.2771751
3859,TX,119,no,no,0,107.2,100,221.1,100,212.6,96,8.3,3,2,FALSE,1,120.7665702,41.92639928
3860,ID,43,no,yes,36,93.1,68,246.1,83,94.9,109,8.7,8,1,FALSE,1,190.3358909,141.0666898
3861,CA,136,no,no,0,132.4,110,254.1,81,176.5,100,13,6,2,FALSE,1,118.5948398,68.37412765
3862,MO,97,no,no,0,80.7,99,262.3,93,214.6,130,8.8,3,0,FALSE,1,161.2449007,86.99028537
3863,OR,149,no,no,0,114.5,103,228.8,100,135.8,74,10.7,3,0,FALSE,1,141.9102389,91.10241049
3864,KY,59,no,no,0,155.5,92,192.3,104,123.3,106,10.5,3,4,TRUE,1,111.5455246,90.48078767
3865,NY,77,no,no,0,184.7,130,194,105,249.1,91,9,4,1,FALSE,0,73.41698218,80.0001582
3866,MI,110,no,no,0,94.1,127,283,97,168.7,69,10.3,6,2,FALSE,1,164.9531161,102.5850964
3867,WA,70,no,no,0,229.3,110,118.2,89,155,105,7.9,4,1,FALSE,0,95.91914887,139.5037513
3868,VT,155,no,no,0,223.8,109,233.4,68,201.6,111,8.8,8,1,FALSE,0,76.03572572,111.9826671
3869,DC,151,no,yes,27,154.4,141,210.6,109,167.9,109,7.8,3,3,FALSE,1,103.441101,78.8463576
3870,TX,125,no,no,0,190.2,107,209.2,75,102.1,136,14.2,5,4,TRUE,0,116.8770282,122.598442
3871,NJ,83,no,no,0,167,120,209.1,102,131,107,8.6,2,1,FALSE,1,94.87083979,79.95236108
3872,ND,94,no,no,0,154.8,113,261.8,121,213,81,11.6,5,0,FALSE,1,101.748704,67.36036255
3873,CO,11,no,yes,36,293.4,122,174.1,91,212,50,6.9,6,1,FALSE,0,132.1363395,192.8410924
3874,CO,92,no,no,0,160.5,113,287.3,134,212.6,93,8.2,3,3,FALSE,1,118.8750175,92.92641693
3875,GA,70,no,yes,20,230.2,110,177.5,111,206.3,38,11.9,2,0,FALSE,0,74.18480619,120.618904
3876,UT,82,no,no,0,191.9,95,116.7,105,202.6,113,8.2,5,0,FALSE,0,87.32634961,108.0788139
3877,CO,65,no,no,0,131.5,119,222.3,119,155.3,83,11.1,7,1,FALSE,1,116.0861602,67.12413334
3878,AZ,102,no,no,0,171.6,116,219.4,111,242.1,85,12.1,4,0,TRUE,1,74.76005031,61.45663923
3879,TX,112,no,no,0,242.1,69,235.2,150,237.7,106,10,5,3,TRUE,0,84.27930129,129.747113
3880,CT,78,no,no,0,157.3,61,242,119,196,107,10.6,1,1,FALSE,1,95.41867343,63.77284694
3881,NM,77,yes,no,0,192.7,82,198,91,204.2,95,9,6,1,FALSE,0,44.73258619,64.20559186
3882,MI,126,no,no,0,175.6,91,151.1,100,201.5,100,9.9,2,1,FALSE,0,69.765966,73.54375998
3883,ME,58,no,yes,29,239.6,84,182.1,80,118.3,100,11,3,2,FALSE,0,100.9737942,143.084421
3884,CT,38,no,no,0,96.9,110,241.4,75,141,69,10.8,3,0,FALSE,1,165.1397934,108.745421
3885,MO,87,no,no,0,129.5,104,194,133,287.9,65,7.2,7,2,FALSE,1,137.2216967,102.6834062
3886,WY,72,yes,no,0,274,75,162.8,110,110,121,7.7,3,4,FALSE,0,118.1790482,174.8522604
3887,DC,69,no,no,0,111.7,86,187.5,68,194.8,128,11.6,10,2,FALSE,1,124.6393285,64.14310866
3888,RI,85,no,no,0,142.7,82,179.1,106,141.4,88,5,8,3,FALSE,1,104.8564791,70.70317809
3889,VA,176,no,no,0,216.7,91,233.9,104,231.1,110,9,4,1,FALSE,0,91.88196871,118.6698689
3890,MA,133,no,no,0,207.1,106,283.5,124,65.2,107,10.5,2,3,FALSE,0,168.2396536,175.0285933
3891,MT,146,no,no,0,214.8,86,230.9,94,223.8,100,5.8,3,3,FALSE,0,65.57715554,97.9222073
3892,WA,31,no,no,0,142.9,67,109.7,72,293.6,112,11.5,6,0,FALSE,1,170.7421882,158.297586
3893,TN,78,yes,no,0,71.5,126,166.8,127,211.6,86,8.3,2,3,TRUE,1,160.8273862,90.85958046
3894,ND,118,no,no,0,77.6,113,126.9,75,191,79,14.9,4,1,FALSE,1,165.1417375,108.4289792
3895,ME,119,no,no,0,73.7,66,160.5,132,214.2,67,13,6,3,FALSE,1,164.7917806,100.6668591
3896,CO,141,no,no,0,264.3,90,216.4,101,208.8,72,9.6,3,0,TRUE,0,69.62299146,137.3910899
3897,IN,91,yes,no,0,103.2,100,124.8,154,336.1,111,14,4,2,TRUE,1,201.523523,172.3174267
3898,DC,150,yes,no,0,114.8,156,135.3,78,218.4,98,15.6,4,1,TRUE,1,146.7114278,110.9523413
3899,UT,76,no,no,0,212.5,124,215.5,110,128,94,5.2,9,3,FALSE,0,85.16146135,110.4315463
3900,ID,159,no,yes,36,288.2,120,227.1,105,198.2,113,13.3,7,1,FALSE,0,100.8030517,167.4924541
3901,UT,66,no,no,0,192.4,98,187,93,132.9,82,11.2,1,0,FALSE,0,85.01817259,97.07927303
3902,MD,139,no,no,0,102.2,76,230,106,183.4,136,10.8,4,1,FALSE,1,139.7319744,74.75755931
3903,VT,122,yes,no,0,49.5,114,214.1,98,154.9,120,10,4,0,FALSE,1,183.2115759,104.9732182
3904,FL,91,no,no,0,153.2,70,231.7,91,115.1,80,9.8,3,4,TRUE,1,122.8913436,97.56011038
3905,NH,131,no,no,0,55.5,79,163.5,104,128.1,59,10.1,4,1,FALSE,1,192.9808141,130.1179262
3906,IL,135,no,no,0,247.2,61,168.7,122,169.8,100,6.6,1,0,FALSE,0,74.12423017,132.9916833
3907,NM,109,no,yes,40,99.7,116,140.3,117,221.3,76,13.9,5,3,FALSE,1,143.7071483,92.80143
3908,KS,129,no,no,0,220.2,117,261.1,102,165.9,132,10.8,1,2,FALSE,0,88.68100432,114.7949205
3909,WV,85,no,no,0,116.9,75,183.3,109,307.4,119,10,8,2,FALSE,1,155.2173036,117.9888879
3910,ID,125,no,no,0,175.9,98,192.8,148,278.2,110,10.6,5,0,FALSE,1,105.9533639,104.5365601
3911,ME,67,no,no,0,208,95,234.8,81,266,80,11.7,6,3,FALSE,0,90.09411131,109.6467735
3912,MA,61,no,yes,28,239.9,110,218.9,87,166,46,12.1,4,1,FALSE,0,85.2211971,129.6489434
3913,TX,77,no,no,0,136.5,95,182.6,102,233.6,93,9.9,10,1,FALSE,1,96.80485645,49.05800159
3914,OR,135,yes,no,0,174.8,112,218,125,180.1,102,12.7,6,3,FALSE,1,72.54432584,63.20013244
3915,WV,43,no,yes,26,141.5,94,196.4,123,172.4,100,12.9,1,3,FALSE,1,107.8746547,70.47355096
3916,MO,120,no,no,0,79.2,123,212.1,106,224.6,104,10.2,4,3,FALSE,1,149.8121205,71.68569052
3917,WY,62,no,no,0,238.9,102,161.4,115,248.5,103,13.4,4,0,FALSE,0,73.82999241,128.1020294
3918,WV,160,no,yes,37,179.8,104,144.8,115,209.1,89,11.1,8,3,FALSE,0,95.21792321,103.0793063
3919,UT,67,no,no,0,225.9,78,243.1,83,84.1,94,13.5,2,2,TRUE,0,134.316427,156.1939867
3920,KY,98,no,no,0,189.8,113,271.5,111,218.9,96,13,5,1,FALSE,1,87.91277209,87.3762372
3921,OK,103,no,no,0,267,97,204.3,151,246.9,67,11.3,7,1,TRUE,0,89.08815976,150.6928242
3922,TN,121,no,no,0,217.3,79,218,106,166.5,69,11.5,7,1,FALSE,0,60.55706556,97.56080757
3923,GA,111,no,no,0,129.1,92,148.9,132,264,103,16.8,7,2,FALSE,1,126.9416317,94.3085639
3924,NE,127,no,no,0,135.5,110,146,116,208,88,10.7,4,2,FALSE,1,105.831203,71.40657206
3925,WA,65,no,no,0,183.4,63,183.6,80,153.5,83,10.7,4,4,TRUE,0,85.54701927,89.81432213
3926,MO,86,no,no,0,223,109,286.2,76,257.8,132,7.5,7,3,TRUE,0,117.0616458,137.5079902
3927,WV,133,no,yes,24,125.5,106,161.2,95,209.1,112,15,4,2,FALSE,1,110.1127738,62.92819401
3928,WA,238,no,no,0,202,60,213.9,105,266.4,90,12,1,2,FALSE,0,160.4782228,172.0861153
3929,ME,119,no,no,0,140,135,138.9,103,230.2,121,6.1,6,0,FALSE,1,113.3177932,87.89795605
3930,WI,113,no,no,0,126,90,205.8,92,217,121,12.8,1,0,FALSE,1,102.8856249,36.21581919
3931,NC,126,no,no,0,228.2,68,170.2,102,168.9,72,10.2,6,1,FALSE,0,64.35078838,114.2444632
3932,OK,103,no,no,0,278.4,121,252.2,139,202.3,96,13.7,1,1,TRUE,0,92.18475689,154.7088834
3933,MA,104,no,no,0,285.3,75,130.8,111,181.8,99,10.5,2,2,FALSE,0,95.72825353,169.5085258
3934,MN,56,no,no,0,222.9,100,145.2,110,170.6,129,5.6,8,1,FALSE,0,79.89172502,121.8730965
3935,ND,56,no,yes,37,153.7,97,271.4,91,179,121,8.3,2,1,FALSE,1,120.7386068,90.24949228
3936,AZ,155,yes,no,0,176.1,88,244.5,84,189.9,99,11.2,1,2,TRUE,1,90.66788926,80.94644041
3937,SC,100,no,yes,41,306.9,71,243.3,72,125.9,114,10.5,4,2,FALSE,0,134.4104574,195.8533384
3938,ME,113,no,no,0,203.4,85,219.8,140,240,107,8.3,5,1,FALSE,0,68.13386236,90.6183914
3939,MO,103,no,yes,37,230.7,112,319.4,116,299.4,77,7.9,3,2,FALSE,0,164.9527544,181.7978209
3940,NJ,160,no,no,0,118.9,106,163.5,75,195,131,13.1,4,0,FALSE,1,130.2164036,87.44562198
3941,WY,142,no,yes,34,219.5,85,144,120,258.2,84,7,3,1,FALSE,0,95.4578348,132.1352107
3942,OK,73,yes,yes,34,252.9,103,220.1,79,144.9,65,11.4,3,0,FALSE,0,88.48839071,139.7762347
3943,PA,135,no,yes,46,172.6,77,203.4,102,264.2,108,10.4,2,1,FALSE,1,99.28441812,93.40106253
3944,ND,120,no,no,0,174.1,108,209.6,96,267.5,99,11.6,2,0,FALSE,1,86.9632386,80.68621266
3945,NM,29,no,no,0,262,112,82.7,60,195.1,120,10.7,5,1,FALSE,0,146.4350119,195.2217727
3946,FL,158,no,no,0,123.3,115,130.4,91,243.7,119,11.2,3,3,FALSE,1,140.7181891,110.3505682
3947,MO,132,no,no,0,213.6,125,133.9,54,332.2,104,7.5,2,4,FALSE,0,157.6187624,180.5126028
3948,NV,104,no,no,0,210.9,90,272.2,101,304.3,86,10.6,5,3,TRUE,0,131.5336167,144.6869516
3949,SD,74,no,no,0,143.7,97,229.6,110,98.8,100,11.8,5,1,FALSE,1,136.9124125,107.4611824
3950,OR,28,no,no,0,171.2,90,173.9,65,210.5,139,14,4,2,FALSE,1,106.9231883,101.8762525
3951,TN,45,yes,no,0,189.6,96,171.7,69,222,102,13.9,7,1,TRUE,0,79.12042067,92.04958157
3952,VA,60,no,no,0,229.5,91,157.7,67,162.4,76,13.2,3,2,FALSE,0,79.72961772,124.9996976
3953,ME,173,no,no,0,128.6,108,248.3,92,130.1,115,10.4,2,4,TRUE,1,149.5719269,111.7700402
3954,FL,152,no,yes,26,214.8,82,226.7,135,206.7,97,7.6,11,1,FALSE,0,75.44305402,105.2531208
3955,RI,140,no,no,0,187.1,110,158,70,211.4,123,8.5,2,2,FALSE,0,76.48754129,90.81356668
3956,DC,94,no,yes,31,209.3,90,281.7,111,190.1,66,7.9,5,0,FALSE,0,99.36191888,112.9528909
3957,AR,88,no,no,0,141.7,102,226.2,125,100.1,93,11.9,8,0,FALSE,1,136.3305192,105.7613845
3958,OR,170,no,yes,22,173.6,66,142.2,83,156.5,93,5.2,3,1,FALSE,0,116.6453642,118.5261478
3959,SD,57,no,no,0,176.9,75,204.2,86,254.1,90,6.1,4,1,FALSE,1,89.32402811,85.40532542
3960,MS,78,yes,no,0,198.9,93,210.6,86,252.1,99,14.4,12,0,TRUE,0,66.24572423,85.75928802
3961,NC,102,no,yes,27,109.8,66,207.3,76,236.9,101,10.3,7,0,FALSE,1,127.8569282,65.39756159
3962,OH,49,no,no,0,202.3,105,195.4,131,190.1,88,9,2,3,TRUE,0,66.25768799,90.17565698
3963,IN,195,no,no,0,221.6,109,126.2,94,212.2,98,6.4,2,0,FALSE,0,117.6578376,151.8740565
3964,MT,64,no,no,0,131.3,105,109.4,114,246.2,125,12.7,4,4,TRUE,1,141.0700213,117.8515002
3965,SC,105,yes,no,0,274,156,263,69,195.9,93,11.3,3,3,TRUE,0,107.6508644,161.3557844
3966,OR,81,no,yes,33,200.3,103,216.9,96,249.8,100,15.5,4,1,FALSE,0,67.06406273,87.0242165
3967,OR,123,no,yes,38,202.3,104,292.4,105,239.3,63,11.2,1,3,FALSE,0,119.6528195,126.2671611
3968,GA,63,no,no,0,204,119,161.7,90,202.6,113,9.4,4,3,FALSE,0,59.52546951,92.16595994
3969,MI,126,no,no,0,193.1,114,75.5,61,186.2,73,11.1,1,3,FALSE,0,135.4823785,154.178089
3970,OR,153,no,no,0,202.2,132,158.9,78,111.4,98,8.6,4,2,FALSE,0,118.0444348,136.9109224
3971,OR,67,no,no,0,245.1,118,185.2,94,193.6,112,8.1,3,3,FALSE,0,48.58381503,117.0296274
3972,MA,65,no,no,0,158.3,71,168.3,119,139.9,119,6.6,6,2,FALSE,1,107.033188,91.12702664
3973,IA,21,no,no,0,138.1,79,186.9,75,194.2,105,12.1,1,0,FALSE,1,121.7142398,88.04885089
3974,VA,72,no,no,0,212.7,92,306.4,100,140.3,90,12.9,6,0,FALSE,0,131.8168319,141.5623523
3975,WV,176,no,no,0,304.2,111,306.6,64,207.9,98,9.5,2,7,TRUE,0,162.7640306,212.4743248
3976,TX,150,no,yes,24,212.4,157,168.7,91,199.4,112,9.7,1,2,FALSE,0,83.07243098,115.7597684
3977,IL,108,yes,no,0,137.3,68,143.8,94,238.7,101,8.9,1,1,TRUE,1,111.7489524,81.858072
3978,RI,129,no,yes,10,161.4,91,183.1,102,240.3,65,12.9,3,1,FALSE,1,86.84570308,70.44091367
3979,WA,73,yes,no,0,202.9,108,285.9,121,219,102,12.8,5,1,FALSE,0,102.2100703,110.1754821
3980,DE,90,no,no,0,272.2,75,122.9,96,252.6,100,9.2,2,0,FALSE,0,105.3936393,169.5551049
3981,NV,105,no,no,0,98.2,103,140.3,91,140.2,106,13.9,1,1,FALSE,1,149.3059488,98.92867771
3982,MO,115,no,no,0,80.8,81,195.7,91,190.1,66,11.7,6,1,FALSE,1,148.6051031,73.05548352
3983,OH,82,no,no,0,207.2,114,163.7,97,192.8,79,9.3,4,7,FALSE,0,48.10204634,88.28701186
3984,NH,131,no,no,0,227.7,134,162.7,88,279.4,90,8.9,7,4,FALSE,0,97.89929067,137.4939319
3985,ME,77,no,no,0,208.8,117,175.4,81,171.5,105,13.4,3,0,FALSE,0,52.2021375,90.1320529
3986,NH,201,no,no,0,159.9,61,237.3,124,290.2,99,13.4,4,3,FALSE,1,161.2458093,148.5314478
3987,NC,139,yes,no,0,185.1,101,266.7,75,207.9,95,9,3,3,FALSE,1,94.23165838,90.48217193
3988,KY,94,no,no,0,139.1,93,237.9,100,227.1,59,11.4,3,1,FALSE,1,106.7247527,59.29527976
3989,UT,95,no,no,0,155.5,99,167,75,190.7,125,13.2,4,1,FALSE,1,82.06214453,57.90649112
3990,NV,138,no,no,0,180.5,82,242.4,103,244.4,89,10.3,7,2,FALSE,1,88.87400828,84.17760957
3991,VT,105,no,no,0,204.6,111,134.4,109,260.8,69,5.7,7,1,FALSE,0,93.64366723,121.4286449
3992,ME,81,yes,no,0,220.4,76,276.4,122,239.5,112,11.4,5,1,TRUE,0,99.59596502,121.8491913
3993,ME,127,no,no,0,223.2,137,144.7,119,96,109,8.6,4,2,FALSE,0,126.3308366,156.8336443
3994,PA,84,no,no,0,109.1,114,231.4,113,274,112,9.6,4,0,FALSE,1,143.0902977,88.01863588
3995,MI,47,no,yes,30,136.5,101,174.9,74,146.4,91,10.9,3,2,FALSE,1,122.0652381,88.81914787
3996,MN,128,yes,no,0,192.8,96,136.6,86,151.8,75,13.5,4,1,TRUE,0,90.88125438,109.5643636
3997,SD,39,no,no,0,179,88,148.2,124,146.8,116,8.8,4,2,FALSE,0,108.6575317,112.4147968
3998,KY,76,no,no,0,293.8,94,169.6,62,160.4,103,13.7,9,0,TRUE,0,97.66614106,171.6697679
3999,SC,95,no,no,0,226.6,98,88.5,107,166.2,105,11.9,3,2,FALSE,0,112.2043253,152.3803709
4000,WA,82,no,no,0,313.6,110,263.2,104,139,93,7.5,5,1,TRUE,0,131.9523814,195.8357966
4001,KY,167,no,no,0,130.5,66,80.9,102,221.6,116,11.2,5,1,FALSE,1,166.350706,149.8085259
4002,PA,104,no,no,0,186.8,102,176.3,114,222.2,84,13,3,0,FALSE,0,50.91004387,66.30790177
4003,VA,136,no,no,0,110.2,92,219.4,109,188.1,67,12.3,4,2,FALSE,1,126.2447728,60.49828253
4004,UT,83,no,yes,33,228.2,85,249.2,114,93.5,89,10.2,7,0,FALSE,0,126.6299813,150.7231477
4005,DC,78,yes,no,0,176.6,107,179.4,98,178.2,80,16.6,5,2,TRUE,1,62.53865591,61.228374
4006,MA,135,no,yes,45,241.4,102,206.4,78,196.6,104,9.4,6,0,FALSE,0,59.88482924,118.1501732
4007,LA,79,no,no,0,174.8,88,197,94,87,103,8.6,6,3,FALSE,1,126.3728255,121.8832591
4008,VA,133,no,no,0,171.8,64,177.1,83,223,96,10.3,4,1,FALSE,1,78.11980947,73.31042252
4009,MI,76,no,yes,37,190.8,58,221.9,101,211.2,104,12.3,4,1,FALSE,0,71.86603646,79.74145771
4010,MI,216,no,no,0,212.3,106,191.1,71,224.9,79,9.4,8,3,FALSE,0,123.9239814,146.4566641
4011,CT,73,no,no,0,159,123,233.3,95,178.9,155,15.2,3,2,FALSE,1,102.4685498,77.34975556
4012,NH,183,no,yes,38,178.4,103,184.4,79,203.3,94,7.2,3,3,FALSE,0,101.1060744,102.9436998
4013,AL,106,no,no,0,222.1,123,276.8,92,213.5,99,9,3,0,FALSE,0,87.41605254,113.6830872
4014,MD,78,no,no,0,238.9,96,196.1,92,102.4,95,11,1,6,FALSE,0,103.2466196,143.164926
4015,ND,109,no,no,0,101.8,105,348.9,107,233.2,150,7.5,5,1,FALSE,1,205.5899463,159.1093643
4016,RI,90,no,no,0,190,98,196.1,111,216.4,58,8,6,2,FALSE,0,57.97543026,71.83606316
4017,NY,112,no,yes,17,120,94,79.5,104,214,94,8.7,1,1,FALSE,1,155.5657692,130.7463114
4018,OH,92,no,no,0,145.9,90,148.1,105,241.3,93,8.4,1,2,FALSE,1,99.99054462,74.50897163
4019,WV,35,no,no,0,179.8,82,176.1,78,132.6,85,12,5,1,FALSE,0,110.6975358,111.6867593
4020,OK,28,no,no,0,225.7,70,206.9,90,167.9,88,13.8,3,1,FALSE,0,88.27183742,122.7631232
4021,WI,93,no,no,0,199.7,109,114.2,68,241,109,7.1,2,0,FALSE,0,99.57335354,124.4180544
4022,OH,26,no,no,0,150,63,225,90,202.3,99,9.2,5,3,FALSE,1,115.6744823,85.99906115
4023,OK,33,yes,no,0,247.1,114,146.5,110,208.9,94,10.6,2,4,TRUE,0,89.16898594,143.2937216
4024,PA,120,no,no,0,215.7,75,244.4,105,211.2,91,11.4,5,2,FALSE,0,61.92924424,93.95080526
4025,KS,124,no,no,0,94.8,102,238.9,91,279.4,94,11.6,3,2,FALSE,1,158.847209,99.99637065
4026,SD,56,no,no,0,79.3,115,159,64,245.7,99,10.1,4,1,FALSE,1,165.5629278,106.3312297
4027,UT,39,no,no,0,157.2,81,247.7,131,215.7,141,9.9,9,1,FALSE,1,119.4996025,95.01131727
4028,IN,158,no,no,0,119.8,123,262.2,122,219.8,111,12.4,5,1,FALSE,1,141.3605735,91.7259278
4029,NH,106,no,no,0,170.6,116,259.1,115,214.2,111,9.6,13,1,FALSE,1,88.50061147,69.30309647
4030,IA,52,no,yes,24,229.1,86,168.7,124,245.4,75,14.6,2,1,FALSE,0,82.16716556,125.7954793
4031,WA,112,no,no,0,135.1,112,226.3,85,115.2,108,11.1,6,1,FALSE,1,128.9025966,90.53115424
4032,ND,148,yes,no,0,136.8,112,197.5,134,93.2,90,10.3,5,2,FALSE,1,150.2812873,123.4695966
4033,AL,12,no,no,0,239.7,112,221.1,122,207.3,109,11.1,3,2,FALSE,0,98.52620601,138.1582102
4034,TX,109,yes,no,0,159.6,136,151,126,142.1,53,7.3,4,4,TRUE,1,116.3781045,106.1496339
4035,CT,142,no,yes,38,231.2,125,174.8,121,171.2,87,12.4,2,4,FALSE,0,71.74272338,120.7605724
4036,OR,60,no,no,0,203.7,95,212.6,122,177.1,103,7.9,1,3,FALSE,0,59.24654113,83.94857318
4037,AK,141,no,yes,43,157.8,122,132.3,108,137.1,81,5.6,2,2,FALSE,1,125.8919438,117.5303686
4038,IN,168,no,no,0,160.6,110,185.2,120,120.2,104,9.1,4,1,TRUE,1,124.4291167,112.2505016
4039,NY,138,yes,no,0,261.1,96,170.9,120,71.1,89,0,0,3,TRUE,0,144.6539579,187.8310682
4040,WY,88,no,no,0,138.7,92,205.8,73,247.9,119,9.8,5,1,FALSE,1,103.9679899,60.69610108
4041,WI,119,no,no,0,226.6,126,143.6,107,94.9,123,12.1,5,1,FALSE,0,124.211027,156.9363355
4042,DE,31,no,no,0,229.1,120,172.4,79,243.6,102,11,4,3,FALSE,0,90.29202719,130.7316988
4043,TN,102,no,no,0,157.4,83,47.3,102,160.4,92,11.4,5,0,FALSE,1,167.1128014,166.8231455
4044,DC,149,no,yes,25,185.6,109,167.3,89,171.6,100,10.7,3,1,TRUE,0,75.93055557,87.37912339
4045,TX,138,no,no,0,217.2,73,190.8,127,133.5,97,5.2,3,4,FALSE,0,86.62514834,118.303197
4046,DC,118,no,no,0,183.1,128,241,93,211.1,108,12.5,4,0,FALSE,1,71.38712197,68.46113416
4047,TN,222,no,yes,34,218.5,89,160.7,76,181.6,76,4.9,5,4,FALSE,0,134.8718895,161.3318927
4048,MI,130,no,no,0,143.8,76,274.8,103,194.7,105,12.3,1,0,FALSE,1,119.4826521,79.26039562
4049,WA,60,no,yes,31,223.6,83,235.6,77,153,119,4.7,8,4,FALSE,0,86.30487236,117.1839783
4050,ME,90,no,no,0,189.1,104,313.9,124,227.9,128,8.2,2,1,FALSE,1,133.1279413,128.1527123
4051,DE,140,no,no,0,143,100,193.4,89,59.5,81,12.3,8,4,TRUE,1,168.4367582,148.60015
4052,CO,101,no,yes,39,147.2,105,168.8,96,165.3,118,13,4,1,FALSE,1,94.57082251,64.0323585
4053,NJ,134,no,yes,32,224,75,97.5,103,211.6,80,10.7,5,2,FALSE,0,110.5494124,149.5816441
4054,OK,88,yes,no,0,132.9,132,208.2,82,260.5,42,14.4,11,2,TRUE,1,129.4993573,93.19727998
